Job running on nodes: jean-zay-iam05
Resolved 60 packages in 74ms
Configuring sharding...
Number of distributed processes = 1
Number of total devices: 8
0/1 : global [CudaDevice(id=0), CudaDevice(id=1), CudaDevice(id=2), CudaDevice(id=3), CudaDevice(id=4), CudaDevice(id=5), CudaDevice(id=6), CudaDevice(id=7)]
0/1 : local [CudaDevice(id=0), CudaDevice(id=1), CudaDevice(id=2), CudaDevice(id=3), CudaDevice(id=4), CudaDevice(id=5), CudaDevice(id=6), CudaDevice(id=7)]
0/1 : hostname:  jean-zay-iam05
args_setup: Namespace(config='/lustre/fswork/projects/rech/rgs/uvm91ap/projects/deepNQS/ConvNext/13_12_24/ExpansionFactor/1/config.yaml', system='Shastry_Sutherland', network='ConvNext')
args: Namespace(config=None, system=None, network=None, L=10, J=[0.8, 1.0], n_blocks=[4], features=[72], expansion_factor=1, net_type='Vanilla', kernel_width=3, downsample_factor=2, init_kernel_width=1, samples_per_rank=512, n_chains_per_rank=512, discard_fraction=0.0, iters=[2500, 2500, 2500, 2500], lr=[0.01, 0.01, 0.01, 0.01], diag_shift=[0.01, 0.01, 0.01, 0.01], diag_shift_factor=[0.0001, 0.0001, 0.0001, 0.0001], r=1e-06, save_base='', save_num=0, seed=101, time_it=0, show_progress=1, chunk_size=512, lr_factor=[0.5, 0.5, 0.5, 0.5], save_every=100, symmetries=0, symmetry_ramping=1, momentum=0.9, checkpoint=1, post_iters=50, sweep_factor=1, double_precision=1)
Double precision enabled =  True
Using net_type=Vanilla
Number of symmetry stages = 4
Maximum no. of parameters = 57384, total number of samples = 4096
Using minSR = True
Running optimization...
Symmetry stage 0/3 on process 0:
Compiling...
  0%|          | 0/1 [00:00<?, ?it/s]2024-12-14 02:07:47.503829: W external/xla/xla/service/gpu/ir_emitter_unnested.cc:1171] Unable to parse backend config for custom call: Could not convert JSON string to proto: Expected : between key:value pair.
= 0 : ui8, lower = t
^
Fall back to parse the raw backend config str.
  0%|          | 0/1 [00:28<?, ?it/s, Energy=56.66-1.75j ± 0.67 [σ²=1825.47]]
100%|██████████| 1/1 [00:00<00:00,  3.53it/s, Energy=56.66-1.75j ± 0.67 [σ²=1825.47]]
100%|██████████| 1/1 [00:00<00:00,  3.53it/s, Energy=56.66-1.75j ± 0.67 [σ²=1825.47]]
Compilation time = 29s
Running optimization...
  0%|          | 0/2500 [00:00<?, ?it/s]2024-12-14 02:08:06.333023: W external/xla/xla/service/gpu/ir_emitter_unnested.cc:1171] Unable to parse backend config for custom call: Could not convert JSON string to proto: Expected : between key:value pair.
= 0 : ui8, lower = t
^
Fall back to parse the raw backend config str.
  0%|          | 0/2500 [00:13<?, ?it/s, Energy=17.05-0.44j ± 0.55 [σ²=1255.42]]
  0%|          | 0/2500 [00:01<?, ?it/s, Energy=-11.44-0.26j ± 0.49 [σ²=985.33]]
 30%|██▉       | 749/2500 [49:56<1:56:47,  4.00s/it, Energy=-179.565+0.002j ± 0.025 [σ²=2.591]]
 30%|██▉       | 749/2500 [50:00<1:56:47,  4.00s/it, Energy=-179.555+0.001j ± 0.032 [σ²=4.183]]
 30%|███       | 750/2500 [50:00<1:56:47,  4.00s/it, Energy=-179.555+0.001j ± 0.032 [σ²=4.183]]
 30%|███       | 750/2500 [50:04<1:56:47,  4.00s/it, Energy=-179.569+0.000j ± 0.025 [σ²=2.573]]
 30%|███       | 751/2500 [50:04<1:56:37,  4.00s/it, Energy=-179.569+0.000j ± 0.025 [σ²=2.573]]
 30%|███       | 751/2500 [50:08<1:56:37,  4.00s/it, Energy=-179.558+0.000j ± 0.024 [σ²=2.364]]
 30%|███       | 752/2500 [50:08<1:56:34,  4.00s/it, Energy=-179.558+0.000j ± 0.024 [σ²=2.364]]
 30%|███       | 752/2500 [50:12<1:56:34,  4.00s/it, Energy=-179.582-0.000j ± 0.026 [σ²=2.717]]
 30%|███       | 753/2500 [50:12<1:56:29,  4.00s/it, Energy=-179.582-0.000j ± 0.026 [σ²=2.717]]
 30%|███       | 753/2500 [50:16<1:56:29,  4.00s/it, Energy=-179.557-0.000j ± 0.024 [σ²=2.329]]
 30%|███       | 754/2500 [50:16<1:56:22,  4.00s/it, Energy=-179.557-0.000j ± 0.024 [σ²=2.329]]
 30%|███       | 754/2500 [50:20<1:56:22,  4.00s/it, Energy=-179.602+0.003j ± 0.024 [σ²=2.382]]
 30%|███       | 755/2500 [50:20<1:56:15,  4.00s/it, Energy=-179.602+0.003j ± 0.024 [σ²=2.382]]
 30%|███       | 755/2500 [50:24<1:56:15,  4.00s/it, Energy=-179.545-0.000j ± 0.029 [σ²=3.480]]
 30%|███       | 756/2500 [50:24<1:56:14,  4.00s/it, Energy=-179.545-0.000j ± 0.029 [σ²=3.480]]
 30%|███       | 756/2500 [50:28<1:56:14,  4.00s/it, Energy=-179.547+0.002j ± 0.023 [σ²=2.192]]
 30%|███       | 757/2500 [50:28<1:56:09,  4.00s/it, Energy=-179.547+0.002j ± 0.023 [σ²=2.192]]
 30%|███       | 757/2500 [50:32<1:56:09,  4.00s/it, Energy=-179.556+0.002j ± 0.027 [σ²=3.084]]
 30%|███       | 758/2500 [50:32<1:56:06,  4.00s/it, Energy=-179.556+0.002j ± 0.027 [σ²=3.084]]
 30%|███       | 758/2500 [50:36<1:56:06,  4.00s/it, Energy=-179.537-0.002j ± 0.028 [σ²=3.222]]
 30%|███       | 759/2500 [50:36<1:56:03,  4.00s/it, Energy=-179.537-0.002j ± 0.028 [σ²=3.222]]
 30%|███       | 759/2500 [50:40<1:56:03,  4.00s/it, Energy=-179.624+0.003j ± 0.024 [σ²=2.322]]
 30%|███       | 760/2500 [50:40<1:56:01,  4.00s/it, Energy=-179.624+0.003j ± 0.024 [σ²=2.322]]
 30%|███       | 760/2500 [50:44<1:56:01,  4.00s/it, Energy=-179.591-0.003j ± 0.023 [σ²=2.204]]
 30%|███       | 761/2500 [50:44<1:55:58,  4.00s/it, Energy=-179.591-0.003j ± 0.023 [σ²=2.204]]
 30%|███       | 761/2500 [50:48<1:55:58,  4.00s/it, Energy=-179.556+0.000j ± 0.025 [σ²=2.476]]
 30%|███       | 762/2500 [50:48<1:55:56,  4.00s/it, Energy=-179.556+0.000j ± 0.025 [σ²=2.476]]
 30%|███       | 762/2500 [50:52<1:55:56,  4.00s/it, Energy=-179.510+0.000j ± 0.027 [σ²=2.971]]
 31%|███       | 763/2500 [50:52<1:55:50,  4.00s/it, Energy=-179.510+0.000j ± 0.027 [σ²=2.971]]
 31%|███       | 763/2500 [50:56<1:55:50,  4.00s/it, Energy=-179.540+0.002j ± 0.022 [σ²=2.019]]
 31%|███       | 764/2500 [50:56<1:55:42,  4.00s/it, Energy=-179.540+0.002j ± 0.022 [σ²=2.019]]
 31%|███       | 764/2500 [51:00<1:55:42,  4.00s/it, Energy=-179.589+0.000j ± 0.023 [σ²=2.091]]
 31%|███       | 765/2500 [51:00<1:55:40,  4.00s/it, Energy=-179.589+0.000j ± 0.023 [σ²=2.091]]
 31%|███       | 765/2500 [51:04<1:55:40,  4.00s/it, Energy=-179.550-0.001j ± 0.023 [σ²=2.164]]
 31%|███       | 766/2500 [51:04<1:55:35,  4.00s/it, Energy=-179.550-0.001j ± 0.023 [σ²=2.164]]
 31%|███       | 766/2500 [51:08<1:55:35,  4.00s/it, Energy=-179.555-0.001j ± 0.021 [σ²=1.880]]
 31%|███       | 767/2500 [51:08<1:55:30,  4.00s/it, Energy=-179.555-0.001j ± 0.021 [σ²=1.880]]
 31%|███       | 767/2500 [51:12<1:55:30,  4.00s/it, Energy=-179.588-0.000j ± 0.022 [σ²=1.921]]
 31%|███       | 768/2500 [51:12<1:55:26,  4.00s/it, Energy=-179.588-0.000j ± 0.022 [σ²=1.921]]
 31%|███       | 768/2500 [51:16<1:55:26,  4.00s/it, Energy=-179.542+0.002j ± 0.027 [σ²=2.891]]
 31%|███       | 769/2500 [51:16<1:55:23,  4.00s/it, Energy=-179.542+0.002j ± 0.027 [σ²=2.891]]
 31%|███       | 769/2500 [51:20<1:55:23,  4.00s/it, Energy=-179.542+0.001j ± 0.023 [σ²=2.182]]
 31%|███       | 770/2500 [51:20<1:55:19,  4.00s/it, Energy=-179.542+0.001j ± 0.023 [σ²=2.182]]
 31%|███       | 770/2500 [51:24<1:55:19,  4.00s/it, Energy=-179.511+0.002j ± 0.025 [σ²=2.614]]
 31%|███       | 771/2500 [51:24<1:55:15,  4.00s/it, Energy=-179.511+0.002j ± 0.025 [σ²=2.614]]
 31%|███       | 771/2500 [51:28<1:55:15,  4.00s/it, Energy=-179.629+0.003j ± 0.027 [σ²=2.991]]
 31%|███       | 772/2500 [51:28<1:55:12,  4.00s/it, Energy=-179.629+0.003j ± 0.027 [σ²=2.991]]
 31%|███       | 772/2500 [51:32<1:55:12,  4.00s/it, Energy=-179.538-0.002j ± 0.024 [σ²=2.392]]
 31%|███       | 773/2500 [51:32<1:55:04,  4.00s/it, Energy=-179.538-0.002j ± 0.024 [σ²=2.392]]
 31%|███       | 773/2500 [51:36<1:55:04,  4.00s/it, Energy=-179.637+0.000j ± 0.027 [σ²=2.951]]
 31%|███       | 774/2500 [51:36<1:54:58,  4.00s/it, Energy=-179.637+0.000j ± 0.027 [σ²=2.951]]
 31%|███       | 774/2500 [51:40<1:54:58,  4.00s/it, Energy=-179.517+0.001j ± 0.024 [σ²=2.355]]
 31%|███       | 775/2500 [51:40<1:54:57,  4.00s/it, Energy=-179.517+0.001j ± 0.024 [σ²=2.355]]
 31%|███       | 775/2500 [51:44<1:54:57,  4.00s/it, Energy=-179.607+0.001j ± 0.025 [σ²=2.548]]
 31%|███       | 776/2500 [51:44<1:54:55,  4.00s/it, Energy=-179.607+0.001j ± 0.025 [σ²=2.548]]
 31%|███       | 776/2500 [51:48<1:54:55,  4.00s/it, Energy=-179.573-0.001j ± 0.029 [σ²=3.523]]
 31%|███       | 777/2500 [51:48<1:54:48,  4.00s/it, Energy=-179.573-0.001j ± 0.029 [σ²=3.523]]
 31%|███       | 777/2500 [51:52<1:54:48,  4.00s/it, Energy=-179.550-0.002j ± 0.026 [σ²=2.837]]
 31%|███       | 778/2500 [51:52<1:54:47,  4.00s/it, Energy=-179.550-0.002j ± 0.026 [σ²=2.837]]
 31%|███       | 778/2500 [51:56<1:54:47,  4.00s/it, Energy=-179.583+0.001j ± 0.027 [σ²=2.962]]
 31%|███       | 779/2500 [51:56<1:54:44,  4.00s/it, Energy=-179.583+0.001j ± 0.027 [σ²=2.962]]
 31%|███       | 779/2500 [52:00<1:54:44,  4.00s/it, Energy=-179.558-0.002j ± 0.024 [σ²=2.427]]
 31%|███       | 780/2500 [52:00<1:54:40,  4.00s/it, Energy=-179.558-0.002j ± 0.024 [σ²=2.427]]
 31%|███       | 780/2500 [52:04<1:54:40,  4.00s/it, Energy=-179.525+0.000j ± 0.023 [σ²=2.235]]
 31%|███       | 781/2500 [52:04<1:54:38,  4.00s/it, Energy=-179.525+0.000j ± 0.023 [σ²=2.235]]
 31%|███       | 781/2500 [52:08<1:54:38,  4.00s/it, Energy=-179.542+0.001j ± 0.026 [σ²=2.815]]
 31%|███▏      | 782/2500 [52:08<1:54:35,  4.00s/it, Energy=-179.542+0.001j ± 0.026 [σ²=2.815]]
 31%|███▏      | 782/2500 [52:12<1:54:35,  4.00s/it, Energy=-179.556-0.001j ± 0.030 [σ²=3.700]]
 31%|███▏      | 783/2500 [52:12<1:54:30,  4.00s/it, Energy=-179.556-0.001j ± 0.030 [σ²=3.700]]
 31%|███▏      | 783/2500 [52:16<1:54:30,  4.00s/it, Energy=-179.595+0.000j ± 0.026 [σ²=2.733]]
 31%|███▏      | 784/2500 [52:16<1:54:23,  4.00s/it, Energy=-179.595+0.000j ± 0.026 [σ²=2.733]]
 31%|███▏      | 784/2500 [52:20<1:54:23,  4.00s/it, Energy=-179.577-0.001j ± 0.024 [σ²=2.359]]
 31%|███▏      | 785/2500 [52:20<1:54:20,  4.00s/it, Energy=-179.577-0.001j ± 0.024 [σ²=2.359]]
 31%|███▏      | 785/2500 [52:24<1:54:20,  4.00s/it, Energy=-179.622+0.002j ± 0.027 [σ²=3.018]]
 31%|███▏      | 786/2500 [52:24<1:54:13,  4.00s/it, Energy=-179.622+0.002j ± 0.027 [σ²=3.018]]
 31%|███▏      | 786/2500 [52:28<1:54:13,  4.00s/it, Energy=-179.529+0.000j ± 0.022 [σ²=2.024]]
 31%|███▏      | 787/2500 [52:28<1:54:05,  4.00s/it, Energy=-179.529+0.000j ± 0.022 [σ²=2.024]]
 31%|███▏      | 787/2500 [52:32<1:54:05,  4.00s/it, Energy=-179.585-0.003j ± 0.028 [σ²=3.158]]
 32%|███▏      | 788/2500 [52:32<1:54:02,  4.00s/it, Energy=-179.585-0.003j ± 0.028 [σ²=3.158]]
 32%|███▏      | 788/2500 [52:36<1:54:02,  4.00s/it, Energy=-179.583-0.001j ± 0.023 [σ²=2.211]]
 32%|███▏      | 789/2500 [52:36<1:53:56,  4.00s/it, Energy=-179.583-0.001j ± 0.023 [σ²=2.211]]
 32%|███▏      | 789/2500 [52:40<1:53:56,  4.00s/it, Energy=-179.557-0.002j ± 0.027 [σ²=2.940]]
 32%|███▏      | 790/2500 [52:40<1:53:55,  4.00s/it, Energy=-179.557-0.002j ± 0.027 [σ²=2.940]]
 32%|███▏      | 790/2500 [52:44<1:53:55,  4.00s/it, Energy=-179.553+0.000j ± 0.024 [σ²=2.458]]
 32%|███▏      | 791/2500 [52:44<1:53:51,  4.00s/it, Energy=-179.553+0.000j ± 0.024 [σ²=2.458]]
 32%|███▏      | 791/2500 [52:48<1:53:51,  4.00s/it, Energy=-179.520-0.000j ± 0.033 [σ²=4.525]]
 32%|███▏      | 792/2500 [52:48<1:53:49,  4.00s/it, Energy=-179.520-0.000j ± 0.033 [σ²=4.525]]
 32%|███▏      | 792/2500 [52:52<1:53:49,  4.00s/it, Energy=-179.547-0.000j ± 0.024 [σ²=2.358]]
 32%|███▏      | 793/2500 [52:52<1:53:43,  4.00s/it, Energy=-179.547-0.000j ± 0.024 [σ²=2.358]]
 32%|███▏      | 793/2500 [52:56<1:53:43,  4.00s/it, Energy=-179.601+0.001j ± 0.029 [σ²=3.360]]
 32%|███▏      | 794/2500 [52:56<1:53:39,  4.00s/it, Energy=-179.601+0.001j ± 0.029 [σ²=3.360]]
 32%|███▏      | 794/2500 [53:00<1:53:39,  4.00s/it, Energy=-179.533-0.001j ± 0.025 [σ²=2.593]]
 32%|███▏      | 795/2500 [53:00<1:53:37,  4.00s/it, Energy=-179.533-0.001j ± 0.025 [σ²=2.593]]
 32%|███▏      | 795/2500 [53:04<1:53:37,  4.00s/it, Energy=-179.598-0.002j ± 0.027 [σ²=3.049]]
 32%|███▏      | 796/2500 [53:04<1:53:30,  4.00s/it, Energy=-179.598-0.002j ± 0.027 [σ²=3.049]]
 32%|███▏      | 796/2500 [53:08<1:53:30,  4.00s/it, Energy=-179.536-0.002j ± 0.025 [σ²=2.525]]
 32%|███▏      | 797/2500 [53:08<1:53:29,  4.00s/it, Energy=-179.536-0.002j ± 0.025 [σ²=2.525]]
 32%|███▏      | 797/2500 [53:12<1:53:29,  4.00s/it, Energy=-179.582-0.001j ± 0.023 [σ²=2.168]]
 32%|███▏      | 798/2500 [53:12<1:53:27,  4.00s/it, Energy=-179.582-0.001j ± 0.023 [σ²=2.168]]
 32%|███▏      | 798/2500 [53:16<1:53:27,  4.00s/it, Energy=-179.565-0.001j ± 0.023 [σ²=2.243]]
 32%|███▏      | 799/2500 [53:16<1:55:59,  4.09s/it, Energy=-179.565-0.001j ± 0.023 [σ²=2.243]]
 32%|███▏      | 799/2500 [53:20<1:55:59,  4.09s/it, Energy=-179.580-0.000j ± 0.025 [σ²=2.481]]
 32%|███▏      | 800/2500 [53:20<1:55:09,  4.06s/it, Energy=-179.580-0.000j ± 0.025 [σ²=2.481]]
 32%|███▏      | 800/2500 [53:24<1:55:09,  4.06s/it, Energy=-179.559-0.002j ± 0.022 [σ²=2.037]]
 32%|███▏      | 801/2500 [53:24<1:54:28,  4.04s/it, Energy=-179.559-0.002j ± 0.022 [σ²=2.037]]
 32%|███▏      | 801/2500 [53:28<1:54:28,  4.04s/it, Energy=-179.558-0.000j ± 0.031 [σ²=3.811]]
 32%|███▏      | 802/2500 [53:28<1:54:02,  4.03s/it, Energy=-179.558-0.000j ± 0.031 [σ²=3.811]]
 32%|███▏      | 802/2500 [53:32<1:54:02,  4.03s/it, Energy=-179.598+0.001j ± 0.025 [σ²=2.625]]
 32%|███▏      | 803/2500 [53:32<1:53:42,  4.02s/it, Energy=-179.598+0.001j ± 0.025 [σ²=2.625]]
 32%|███▏      | 803/2500 [53:36<1:53:42,  4.02s/it, Energy=-179.596+0.001j ± 0.023 [σ²=2.159]]
 32%|███▏      | 804/2500 [53:36<1:53:28,  4.01s/it, Energy=-179.596+0.001j ± 0.023 [σ²=2.159]]
 32%|███▏      | 804/2500 [53:40<1:53:28,  4.01s/it, Energy=-179.588-0.002j ± 0.025 [σ²=2.520]]
 32%|███▏      | 805/2500 [53:40<1:53:17,  4.01s/it, Energy=-179.588-0.002j ± 0.025 [σ²=2.520]]
 32%|███▏      | 805/2500 [53:44<1:53:17,  4.01s/it, Energy=-179.483+0.002j ± 0.026 [σ²=2.763]]
 32%|███▏      | 806/2500 [53:44<1:53:09,  4.01s/it, Energy=-179.483+0.002j ± 0.026 [σ²=2.763]]
 32%|███▏      | 806/2500 [53:48<1:53:09,  4.01s/it, Energy=-179.592-0.001j ± 0.024 [σ²=2.428]]
 32%|███▏      | 807/2500 [53:48<1:53:02,  4.01s/it, Energy=-179.592-0.001j ± 0.024 [σ²=2.428]]
 32%|███▏      | 807/2500 [53:52<1:53:02,  4.01s/it, Energy=-179.588-0.001j ± 0.026 [σ²=2.688]]
 32%|███▏      | 808/2500 [53:52<1:52:55,  4.00s/it, Energy=-179.588-0.001j ± 0.026 [σ²=2.688]]
 32%|███▏      | 808/2500 [53:56<1:52:55,  4.00s/it, Energy=-179.570+0.001j ± 0.026 [σ²=2.849]]
 32%|███▏      | 809/2500 [53:56<1:52:46,  4.00s/it, Energy=-179.570+0.001j ± 0.026 [σ²=2.849]]
 32%|███▏      | 809/2500 [54:00<1:52:46,  4.00s/it, Energy=-179.571-0.002j ± 0.025 [σ²=2.591]]
 32%|███▏      | 810/2500 [54:00<1:52:40,  4.00s/it, Energy=-179.571-0.002j ± 0.025 [σ²=2.591]]
 32%|███▏      | 810/2500 [54:04<1:52:40,  4.00s/it, Energy=-179.588+0.003j ± 0.025 [σ²=2.502]]
 32%|███▏      | 811/2500 [54:04<1:52:34,  4.00s/it, Energy=-179.588+0.003j ± 0.025 [σ²=2.502]]
 32%|███▏      | 811/2500 [54:08<1:52:34,  4.00s/it, Energy=-179.579+0.002j ± 0.027 [σ²=3.026]]
 32%|███▏      | 812/2500 [54:08<1:52:27,  4.00s/it, Energy=-179.579+0.002j ± 0.027 [σ²=3.026]]
 32%|███▏      | 812/2500 [54:12<1:52:27,  4.00s/it, Energy=-179.624+0.000j ± 0.025 [σ²=2.469]]
 33%|███▎      | 813/2500 [54:12<1:52:23,  4.00s/it, Energy=-179.624+0.000j ± 0.025 [σ²=2.469]]
 33%|███▎      | 813/2500 [54:16<1:52:23,  4.00s/it, Energy=-179.565-0.001j ± 0.023 [σ²=2.185]]
 33%|███▎      | 814/2500 [54:16<1:52:19,  4.00s/it, Energy=-179.565-0.001j ± 0.023 [σ²=2.185]]
 33%|███▎      | 814/2500 [54:20<1:52:19,  4.00s/it, Energy=-179.601-0.003j ± 0.028 [σ²=3.281]]
 33%|███▎      | 815/2500 [54:20<1:52:18,  4.00s/it, Energy=-179.601-0.003j ± 0.028 [σ²=3.281]]
 33%|███▎      | 815/2500 [54:24<1:52:18,  4.00s/it, Energy=-179.564+0.001j ± 0.025 [σ²=2.544]]
 33%|███▎      | 816/2500 [54:24<1:52:12,  4.00s/it, Energy=-179.564+0.001j ± 0.025 [σ²=2.544]]
 33%|███▎      | 816/2500 [54:28<1:52:12,  4.00s/it, Energy=-179.573-0.002j ± 0.025 [σ²=2.662]]
 33%|███▎      | 817/2500 [54:28<1:52:11,  4.00s/it, Energy=-179.573-0.002j ± 0.025 [σ²=2.662]]
 33%|███▎      | 817/2500 [54:32<1:52:11,  4.00s/it, Energy=-179.584-0.002j ± 0.024 [σ²=2.308]]
 33%|███▎      | 818/2500 [54:32<1:52:08,  4.00s/it, Energy=-179.584-0.002j ± 0.024 [σ²=2.308]]
 33%|███▎      | 818/2500 [54:36<1:52:08,  4.00s/it, Energy=-179.545+0.000j ± 0.022 [σ²=2.060]]
 33%|███▎      | 819/2500 [54:36<1:52:05,  4.00s/it, Energy=-179.545+0.000j ± 0.022 [σ²=2.060]]
 33%|███▎      | 819/2500 [54:40<1:52:05,  4.00s/it, Energy=-179.554+0.002j ± 0.027 [σ²=2.877]]
 33%|███▎      | 820/2500 [54:40<1:52:01,  4.00s/it, Energy=-179.554+0.002j ± 0.027 [σ²=2.877]]
 33%|███▎      | 820/2500 [54:44<1:52:01,  4.00s/it, Energy=-179.554+0.001j ± 0.023 [σ²=2.102]]
 33%|███▎      | 821/2500 [54:44<1:51:57,  4.00s/it, Energy=-179.554+0.001j ± 0.023 [σ²=2.102]]
 33%|███▎      | 821/2500 [54:48<1:51:57,  4.00s/it, Energy=-179.591-0.003j ± 0.026 [σ²=2.709]]
 33%|███▎      | 822/2500 [54:48<1:51:53,  4.00s/it, Energy=-179.591-0.003j ± 0.026 [σ²=2.709]]
 33%|███▎      | 822/2500 [54:52<1:51:53,  4.00s/it, Energy=-179.555+0.001j ± 0.035 [σ²=4.887]]
 33%|███▎      | 823/2500 [54:52<1:51:49,  4.00s/it, Energy=-179.555+0.001j ± 0.035 [σ²=4.887]]
 33%|███▎      | 823/2500 [54:56<1:51:49,  4.00s/it, Energy=-179.560-0.002j ± 0.025 [σ²=2.662]]
 33%|███▎      | 824/2500 [54:56<1:51:44,  4.00s/it, Energy=-179.560-0.002j ± 0.025 [σ²=2.662]]
 33%|███▎      | 824/2500 [55:00<1:51:44,  4.00s/it, Energy=-179.628-0.002j ± 0.025 [σ²=2.579]]
 33%|███▎      | 825/2500 [55:00<1:51:40,  4.00s/it, Energy=-179.628-0.002j ± 0.025 [σ²=2.579]]
 33%|███▎      | 825/2500 [55:04<1:51:40,  4.00s/it, Energy=-179.537-0.001j ± 0.029 [σ²=3.421]]
 33%|███▎      | 826/2500 [55:04<1:51:36,  4.00s/it, Energy=-179.537-0.001j ± 0.029 [σ²=3.421]]
 33%|███▎      | 826/2500 [55:08<1:51:36,  4.00s/it, Energy=-179.638+0.003j ± 0.026 [σ²=2.669]]
 33%|███▎      | 827/2500 [55:08<1:51:32,  4.00s/it, Energy=-179.638+0.003j ± 0.026 [σ²=2.669]]
 33%|███▎      | 827/2500 [55:12<1:51:32,  4.00s/it, Energy=-179.583-0.002j ± 0.027 [σ²=2.947]]
 33%|███▎      | 828/2500 [55:12<1:51:28,  4.00s/it, Energy=-179.583-0.002j ± 0.027 [σ²=2.947]]
 33%|███▎      | 828/2500 [55:16<1:51:28,  4.00s/it, Energy=-179.583+0.002j ± 0.023 [σ²=2.255]]
 33%|███▎      | 829/2500 [55:16<1:51:24,  4.00s/it, Energy=-179.583+0.002j ± 0.023 [σ²=2.255]]
 33%|███▎      | 829/2500 [55:20<1:51:24,  4.00s/it, Energy=-179.591-0.002j ± 0.023 [σ²=2.246]]
 33%|███▎      | 830/2500 [55:20<1:51:19,  4.00s/it, Energy=-179.591-0.002j ± 0.023 [σ²=2.246]]
 33%|███▎      | 830/2500 [55:24<1:51:19,  4.00s/it, Energy=-179.558+0.001j ± 0.026 [σ²=2.816]]
 33%|███▎      | 831/2500 [55:24<1:51:13,  4.00s/it, Energy=-179.558+0.001j ± 0.026 [σ²=2.816]]
 33%|███▎      | 831/2500 [55:28<1:51:13,  4.00s/it, Energy=-179.544+0.001j ± 0.027 [σ²=3.025]]
 33%|███▎      | 832/2500 [55:28<1:51:11,  4.00s/it, Energy=-179.544+0.001j ± 0.027 [σ²=3.025]]
 33%|███▎      | 832/2500 [55:32<1:51:11,  4.00s/it, Energy=-179.563-0.001j ± 0.025 [σ²=2.507]]
 33%|███▎      | 833/2500 [55:32<1:51:09,  4.00s/it, Energy=-179.563-0.001j ± 0.025 [σ²=2.507]]
 33%|███▎      | 833/2500 [55:36<1:51:09,  4.00s/it, Energy=-179.587-0.003j ± 0.025 [σ²=2.508]]
 33%|███▎      | 834/2500 [55:36<1:51:04,  4.00s/it, Energy=-179.587-0.003j ± 0.025 [σ²=2.508]]
 33%|███▎      | 834/2500 [55:40<1:51:04,  4.00s/it, Energy=-179.574-0.002j ± 0.026 [σ²=2.675]]
 33%|███▎      | 835/2500 [55:40<1:51:00,  4.00s/it, Energy=-179.574-0.002j ± 0.026 [σ²=2.675]]
 33%|███▎      | 835/2500 [55:44<1:51:00,  4.00s/it, Energy=-179.563+0.000j ± 0.025 [σ²=2.512]]
 33%|███▎      | 836/2500 [55:44<1:50:56,  4.00s/it, Energy=-179.563+0.000j ± 0.025 [σ²=2.512]]
 33%|███▎      | 836/2500 [55:48<1:50:56,  4.00s/it, Energy=-179.597+0.001j ± 0.028 [σ²=3.157]]
 33%|███▎      | 837/2500 [55:48<1:50:53,  4.00s/it, Energy=-179.597+0.001j ± 0.028 [σ²=3.157]]
 33%|███▎      | 837/2500 [55:52<1:50:53,  4.00s/it, Energy=-179.598-0.001j ± 0.027 [σ²=2.891]]
 34%|███▎      | 838/2500 [55:52<1:50:45,  4.00s/it, Energy=-179.598-0.001j ± 0.027 [σ²=2.891]]
 34%|███▎      | 838/2500 [55:56<1:50:45,  4.00s/it, Energy=-179.629+0.003j ± 0.023 [σ²=2.216]]
 34%|███▎      | 839/2500 [55:56<1:50:42,  4.00s/it, Energy=-179.629+0.003j ± 0.023 [σ²=2.216]]
 34%|███▎      | 839/2500 [56:00<1:50:42,  4.00s/it, Energy=-179.575+0.004j ± 0.024 [σ²=2.354]]
 34%|███▎      | 840/2500 [56:00<1:50:39,  4.00s/it, Energy=-179.575+0.004j ± 0.024 [σ²=2.354]]
 34%|███▎      | 840/2500 [56:04<1:50:39,  4.00s/it, Energy=-179.591-0.003j ± 0.025 [σ²=2.632]]
 34%|███▎      | 841/2500 [56:04<1:50:33,  4.00s/it, Energy=-179.591-0.003j ± 0.025 [σ²=2.632]]
 34%|███▎      | 841/2500 [56:08<1:50:33,  4.00s/it, Energy=-179.583+0.001j ± 0.025 [σ²=2.532]]
 34%|███▎      | 842/2500 [56:08<1:50:31,  4.00s/it, Energy=-179.583+0.001j ± 0.025 [σ²=2.532]]
 34%|███▎      | 842/2500 [56:12<1:50:31,  4.00s/it, Energy=-179.570-0.001j ± 0.025 [σ²=2.618]]
 34%|███▎      | 843/2500 [56:12<1:50:28,  4.00s/it, Energy=-179.570-0.001j ± 0.025 [σ²=2.618]]
 34%|███▎      | 843/2500 [56:16<1:50:28,  4.00s/it, Energy=-179.600+0.002j ± 0.032 [σ²=4.249]]
 34%|███▍      | 844/2500 [56:16<1:50:24,  4.00s/it, Energy=-179.600+0.002j ± 0.032 [σ²=4.249]]
 34%|███▍      | 844/2500 [56:20<1:50:24,  4.00s/it, Energy=-179.556-0.002j ± 0.022 [σ²=2.050]]
 34%|███▍      | 845/2500 [56:20<1:50:21,  4.00s/it, Energy=-179.556-0.002j ± 0.022 [σ²=2.050]]
 34%|███▍      | 845/2500 [56:24<1:50:21,  4.00s/it, Energy=-179.598-0.000j ± 0.023 [σ²=2.193]]
 34%|███▍      | 846/2500 [56:24<1:50:17,  4.00s/it, Energy=-179.598-0.000j ± 0.023 [σ²=2.193]]
